sector_id,delta_industry_output
1,0.026893372123595327
2,0.025703722960315645
3,0.0005673347832271247
4,0.0025293514063378097
5,0.0015209469320325297
6,0.022280312430666527
7,0.28132485423702747
8,0.013994318345794454
9,0.0026666242447390687
10,0.017011144569551107
11,0.012232053268235177
12,0.09770207171095535
13,0.013880282087484375
14,0.581598400065559
15,0.06677684676833451
16,0.004430414046510123
17,0.005022756929975003
18,0.0016994293546304107
19,0.005166265575098805
20,0.015598217272781767
21,0.020729391428176314
22,0.002401511897915043
23,0.0028576785989571363
24,0.008184242789866403
25,0.0011799267231253907
26,0.0029281386377988383
27,0.0037427185488922987
28,0.0022706561831000727
29,0.0026814455377461854
30,0.00037222623450361425
31,0.003962363407481462
32,0.002039972536294954
33,0.006657930993242189
34,0.011588740308070555
35,0.018046640936518088
36,0.01096339245850686
37,0.213654370396398
38,0.10851352964527905
39,0.0019479657639749348
40,0.010521507050725631
41,0.025460785982431844
42,0.011911831745237578
43,0.020112390426220372
44,0.02036520725232549
45,0.007046549420920201
46,0.009119236252445262
47,0.0109343323201756
48,0.005126865205966169
49,0.03849897769396193
50,0.029525923921028152
51,0.010860313508601394
52,0.006051238666259451
53,0.005194709032366518
54,0.023919290164485574
55,0.0012282060051802546
56,0.005123092105350224
57,0.009660328134486917
58,0.0007637376838829368
59,0.0043794728626380675
60,5.699691928384709e-05
61,0.012250009196577594
62,0.00560930764186196
63,0.00018159725095756585
64,0.006413721448552678
65,0.0013584059597633313
66,0.00711754072108306
67,0.006186339611303993
68,0.0004632198251783848
69,0.00043913985427934676
70,0.05104881583247334
71,0.0023992145725060254
72,0.0004910276256850921
73,0.00035595110966823995
74,0.0002755238238023594
75,0.0013281330102472566
76,4.415265721036121e-06
77,0.0007798800797900185
78,0.00016066392163338605
79,0.0021455327005241998
80,0.19457436562515795
81,0.0032153184292837977
82,0.0013810698001179844
83,0.0013328467903193086
84,0.011961234267801046
85,0.019211591832572594
86,0.02173322459566407
87,0.0028451983744162135
88,0.04650937661062926
89,0.010250862964312546
90,0.048697985606850125
91,0.023658316407818347
92,0.008822164178127423
93,0.020691556623205543
94,0.01770702446810901
95,0.008374414290301502
96,0.0011547604299266823
97,0.10759813303593546
98,0.04585334029980004
99,0.05461173283401877
100,0.0629506774712354
101,0.10882439406123012
102,0.004743080964544788
103,0.03351287031546235
104,0.06431221275124699
105,0.1167343205306679
106,0.0030781675450270995
107,0.015762719529448077
108,0.011823307373560965
109,0.045194038189947605
110,0.04031747984117828
111,0.13435928971739486
112,0.014121520944172516
113,0.07581375329755247
114,0.07053947326494381
115,0.0019997688941657543
116,0.014969408424803987
117,0.000872063323186012
118,0.005626600126561243
119,0.017134099878603593
120,0.06053916574455798
121,0.013743999996222556
122,0.008616982471721712
123,0.07396806858014315
124,0.013404813187662512
125,0.0074069597030756995
126,0.019536016130587086
127,0.06493564991978928
128,0.01296731449838262
129,0.07928987647756003
130,0.00015576890291413292
131,0.0037138382613193244
132,0.005885607475647703
133,4.4875661842525005e-05
134,3.3993273973464966e-07
135,0.00010034228034783155
136,9.566263179294765e-05
137,2.5985093088820577e-05
138,3.473118704278022e-05
139,4.618244565790519e-05
140,0.0005872761830687523
141,7.308486965484917e-05
142,6.094145646784455e-06
143,4.648554022423923e-05
144,3.1450690585188568e-06
145,0.004837619562749751
146,0.000574353412957862
147,0.0028858900259365328
148,0.00250173440144863
149,0.00736265074374387
150,7.986236960277893e-05
151,0.00033212230846402235
152,0.0003668997233035043
153,0.0020007230632472783
154,0.013479722198098898
155,0.011561241000890732
156,0.012683456880040467
157,0.004808900703210384
158,0.0061134708776080515
159,0.007585977924463805
160,0.006689837828162126
161,0.0007655034132767469
162,1.3591306924354285e-05
163,0.004215651391859865
164,0.004049431110615842
165,1.4184406609274447e-05
166,4.4712571252603084e-05
167,0.002654215626535006
168,8.022404290386476e-05
169,0.020651780301705003
170,0.010083468616358005
171,0.0031449280213564634
172,0.000378509983420372
173,4.063779428834096
174,2.535991370677948e-06
