sector_id,delta_commodity_output
1,0.27749108968419023
2,0.35311175175593235
3,0.012216740319672681
4,0.059285090126650175
5,0.02338723278262478
6,0.20143191392344306
7,2.564158309571212
8,0.26418206671223743
9,0.04559518749738345
10,0.11803659782162867
11,0.01824069765280001
12,0.3439760118490085
13,0.36702928913291544
14,46.51003997557564
15,0.4881502522621304
16,0.09467708856391255
17,0.07202086782490369
18,0.061260138914803974
19,0.08817356642975938
20,0.16679027141071856
21,0.33342176501173526
22,0.03324413515474589
23,0.06287869818334002
24,0.09099489182699472
25,0.018572623914224096
26,0.017072061891667545
27,0.09397009530221112
28,0.08708321294398047
29,0.22700151926255785
30,0.14245272648440732
31,0.04586466061300598
32,0.025229633632989135
33,0.08135089438292198
34,0.27395888918545097
35,0.27329383163305465
36,0.22813055886945222
37,2.896745851088781
38,1.1781306451302953
39,0.022156847378937528
40,0.17145221677492373
41,0.2756886248826049
42,0.12097198894480243
43,0.22211550996871665
44,0.25226828298764303
45,0.05894166794314515
46,0.07657696221576771
47,0.12499383161048172
48,0.06497539762494853
49,0.31782585559994914
50,0.22502547108160798
51,0.07795808496302925
52,0.035506166859704535
53,0.04315095190759166
54,0.22115922631928697
55,0.015779153967741877
56,0.04457812385589932
57,0.10977231687866151
58,0.03375871844764333
59,0.04198820258170599
60,0.023281425921595655
61,0.12528408123762347
62,0.07293814342119731
63,0.016381062579966965
64,0.07531563116572215
65,0.021370661164837657
66,0.07386176902218722
67,0.07047321258141892
68,0.028679234092123806
69,0.003360948117915541
70,0.40322432410903275
71,0.018010241212323308
72,0.006177093246151344
73,0.0028503472967713606
74,0.003084542287979275
75,0.023368430367554538
76,0.0011885792991961353
77,0.017447286591050215
78,0.00042803627729881555
79,0.16728889237856492
80,1.6842222246341407
81,0.0059572049358394
82,0.005555862269829959
83,0.003957277775043622
84,0.060843864688649774
85,0.151163683651248
86,0.19769936800003052
87,0.02899665551376529
88,0.3484484470100142
89,0.041614151661633514
90,0.35438311233883724
91,0.2337802802940132
92,0.17049203332862817
93,0.13401320066623157
94,0.06901695465785451
95,0.06918603541271295
96,0.0100013144328841
97,0.6867845584638417
98,0.14998310116061475
99,0.12372008143574931
100,0.4197553573176265
101,1.4492411724058911
102,0.010414444142952561
103,0.2195907091954723
104,0.18518515239702538
105,1.7197866840288043
106,0.14105783878767397
107,0.1417987962195184
108,0.19056422499124892
109,0.5553764586220495
110,0.44788990626693703
111,1.3006115884054452
112,0.13482074132116395
113,0.39160539463046007
114,0.4847219298244454
115,0.09834902366856113
116,0.41680122073739767
117,0.00884923609555699
118,0.055822726848418824
119,0.18904260361159686
120,0.49905256024794653
121,0.08671559138019802
122,0.08363958462359733
123,0.322921397339087
124,0.1472237024572678
125,0.056021770506049506
126,0.15293654062406858
127,0.6079442058689892
128,0.1329571054666303
129,0.8143274534086231
130,0.0
131,0.01068997720722109
132,0.03548310772748664
133,0.0004934381577186286
134,0.0
135,5.246794898994267e-06
136,0.0008528932958142832
137,0.00020827077969443053
138,0.0
139,0.0003657668348751031
140,3.3929478377103806e-05
141,8.022718247957528e-05
142,9.354182111565024e-06
143,0.0
144,0.0
145,0.05321573674882529
146,0.010479010859853588
147,0.01515865799592575
148,0.014889286507241195
149,0.05375369402827346
150,0.0
151,0.0015048591121740174
152,0.033991021700785495
153,0.04830088178277947
154,0.18399632588261738
155,0.13033316557994112
156,0.16633745114086196
157,0.07240732663194649
158,0.7054993852361804
159,0.3737691093047033
160,0.12550481534708524
161,0.0010503398953005672
162,0.0
163,0.04337512466008775
164,0.11282284617482219
165,0.0
166,0.001914433370984625
167,0.03464939106197562
168,0.0
169,0.008340034517459571
170,0.1890206151001621
171,0.0
172,0.0
173,0.2673556797672063
174,0.0
175,0.36669603866539546
176,0.18088142194028478
