sector_id,delta_industry_output
1,0.35082264416269027
2,0.3878099600842688
3,0.00867455082016022
4,0.04191770099350833
5,0.02264612452745496
6,0.20749475509001059
7,3.0485970442241523
8,0.28189363348064944
9,0.03951378894635127
10,0.13480304353288375
11,0.03463903426018078
12,1.26865228934912
13,0.29680390778230503
14,10.705166242903942
15,0.46332107903435826
16,0.09357679789536633
17,0.08258419341291301
18,0.043423552910098806
19,0.09283776304800995
20,0.19975460336718243
21,0.3288969687419012
22,0.032824888090544846
23,0.04126669280230999
24,0.08811471500666812
25,0.02146119371172972
26,0.01562698112684302
27,0.10811193892004667
28,0.06598366874823114
29,0.1646881607157411
30,0.0902701526065357
31,0.0410230050329119
32,0.02820223198432359
33,0.09454342422395712
34,0.2712393080437323
35,0.32723404855642
36,0.2696533104754053
37,2.9839522489346564
38,1.2824194055283442
39,0.04894827405223623
40,0.19448535577976145
41,0.2985451820131857
42,0.13105146255838918
43,0.26818597232340835
44,0.28066888741159346
45,0.09114032524303184
46,0.09314042676851386
47,0.13950529592693783
48,0.07354878354817629
49,0.4167012238758616
50,0.31550349324243143
51,0.09803377115895273
52,0.052449021670327056
53,0.05227920202014502
54,0.29420575802214444
55,0.025122890328930225
56,0.037207394732831744
57,0.10163932242721785
58,0.048560351388005074
59,0.04257376238820143
60,0.023727669879008317
61,0.13933578933938406
62,0.09522211508010514
63,0.013519421728233283
64,0.08758589420904173
65,0.02569531082554022
66,0.08258252435189206
67,0.08538032149954233
68,0.03914265346247703
69,0.008670750044984743
70,0.4523815258871764
71,0.0461848393897526
72,0.01079279198347649
73,0.005476357328006998
74,0.005277272000967059
75,0.0279506736114854
76,0.0018147759255953133
77,0.024294296134030446
78,0.001231654179719044
79,0.14784085401333869
80,2.410633089952171
81,0.04078949894756079
82,0.02201506227720529
83,0.015492718172026798
84,0.1692175273783505
85,0.19097777566639706
86,0.22022132412530482
87,0.047681338583061006
88,0.41694529523374513
89,0.044439059478463605
90,0.3804564458259847
91,0.24383891001343727
92,0.18351427171728574
93,0.16484083195973653
94,0.07769315630139317
95,0.07112957573554013
96,0.008528989008482313
97,0.7858951468369924
98,0.1611516639823094
99,0.38925784587627277
100,0.6483463171171024
101,1.5638108868151903
102,0.029819834016961977
103,0.38782757439184934
104,0.21988473311648704
105,1.790792755316943
106,0.061665715933486354
107,0.1335068284533918
108,0.17546212105662562
109,0.6314130513346754
110,0.50386736553628
111,1.5566344112739898
112,0.15283527810242958
113,0.35347527253907174
114,0.530590217502322
115,0.034872024873038754
116,0.1826901711174287
117,0.009682713272923138
118,0.05806587773258798
119,0.19866233730863314
120,0.5832726539811119
121,0.09560608142055571
122,0.11718373333133059
123,0.39143109519500285
124,0.16409762956027407
125,0.06682141699275235
126,0.16527620883425698
127,0.7144215695734601
128,0.14031106769107282
129,0.8769729674240807
130,0.0007281258731381968
131,0.03369933585054241
132,0.04803066073509399
133,0.004558280692435801
134,4.2642117477953434e-05
135,0.0011278185556875542
136,0.0002690771798370406
137,0.0009048063438967802
138,0.00023800303461030126
139,0.0007000302866799757
140,0.0010815971763804555
141,0.0006694606272503734
142,6.1023965827189386e-05
143,0.00047646860184613615
144,0.00025282849674113095
145,0.009813413831579965
146,0.0066313469178567175
147,0.026178597916441504
148,0.019794548272329848
149,0.06670675611530896
150,0.0004904291981802089
151,0.006243163221370196
152,0.005127156786329579
153,0.06576021311047953
154,0.17800040505244397
155,0.14363646181300282
156,0.12970140238758177
157,0.04410324324271642
158,0.3509414234649739
159,0.23545935608126456
160,0.08805679579018033
161,0.0007466918614227325
162,1.0806252248585224e-07
163,0.04508364091452677
164,0.0694437803758774
165,0.0001651137717999518
166,0.002481965799233876
167,0.0325781319552334
168,0.0
169,0.29057558672502637
170,0.19504026234790217
171,0.06334816664457321
172,0.000604141125222668
173,40.91668039979413
174,0.00011632591485977173
