sector_id,delta_industry_output
1,0.007917576236650348
2,0.008776103815762326
3,0.00023818010140530532
4,0.0011509486175782513
5,0.0004992288122593891
6,0.003308186303911498
7,0.045509687333833426
8,0.006470521300798282
9,0.001302760785620194
10,0.0016870554172783159
11,8.599293141742237e-05
12,0.039750528638251126
13,0.011736377797205932
14,0.24101570629136404
15,0.008574953535571694
16,0.00218265202420298
17,0.0021026660251663998
18,0.0016136018602992408
19,0.002776148321572691
20,0.0037699452514061704
21,0.008009698300156742
22,0.0007597356016049162
23,0.0018990275566466153
24,0.001853371417382732
25,0.000469315069494769
26,0.00044371730473358184
27,0.00440230702952249
28,0.0027052671503042802
29,0.008641688473289832
30,0.005125485324242618
31,0.0010497256007511169
32,0.000683753882185556
33,0.0020372202998260036
34,0.008021346046007238
35,0.009272539100493304
36,0.007866254498367198
37,0.057855524762999266
38,0.030896105512510985
39,0.0013320680300239474
40,0.004999663768103346
41,0.009449447592487559
42,0.003426643059356138
43,0.006683518004138023
44,0.006699103760183789
45,0.0033214982686331496
46,0.002691723275347613
47,0.004389403969980776
48,0.0021603405257337727
49,0.010789156309328973
50,0.007359080511378124
51,0.002440316769934725
52,0.001153643082943745
53,0.0013782525093120057
54,0.007717913365922868
55,0.0006342620690702461
56,0.0011884387058671564
57,0.0027338695945218205
58,0.0008299764594994485
59,0.0011991386345471255
60,0.00035201715309085557
61,0.0032602501596556976
62,0.002537087639211677
63,0.0004979512177669676
64,0.0019576606191549217
65,0.0007468354451702908
66,0.0024385914221056737
67,0.003281519704614766
68,0.000914083095267415
69,0.0001963082977454178
70,0.012111219723010436
71,0.0011344437079969794
72,0.00014376182662090287
73,0.00021034024757682346
74,0.00012660244465223514
75,0.0007090615545166656
76,7.347554128500633e-05
77,0.000548068797797896
78,9.075054913409986e-05
79,0.005567427884670906
80,0.05015679029747844
81,0.0016294114757329226
82,0.0007702347356826067
83,0.00026375765446573496
84,0.0038667049957439303
85,0.006290848716162145
86,0.005118153188959695
87,0.0007337099523283541
88,0.009418585279490799
89,0.0007140456436900422
90,0.008901379973394796
91,0.004366889683296904
92,0.0055624680244363844
93,0.0022849276865599677
94,0.0017610688228160143
95,0.0017691915127215907
96,0.0003911851963493973
97,0.01913222181610763
98,0.0032565768706263043
99,0.009658539551310241
100,0.017803646973334253
101,0.03809774562250823
102,0.0002568014315329492
103,0.002832950558513403
104,0.0036218920431565493
105,0.0291888884967193
106,0.0018883840821217746
107,0.0030383114790311083
108,0.005271385074593127
109,0.015814738464541733
110,0.012595793275977485
111,0.03345286875264719
112,0.0036627085355576128
113,0.009059056465048343
114,0.011588711844524369
115,0.0015648695989511907
116,0.003890907872118987
117,0.00025600816479709465
118,0.0019392624890315346
119,0.005224684369750321
120,0.013426395191345364
121,0.0028989011625526473
122,0.0017639686411712319
123,0.009270413313060999
124,0.003653702180599794
125,0.0014162607258185744
126,0.003678791443235241
127,0.014832805274636485
128,0.0044802865595556796
129,0.020380503818159923
130,8.52323864819482e-06
131,0.0005876946379430592
132,0.00010789141379063949
133,8.449115557596087e-05
134,1.849039108492434e-06
135,1.4634890248999e-05
136,1.3193581253290176e-05
137,1.8397051462670788e-05
138,1.3693643268197775e-06
139,3.0943956517148763e-06
140,1.3545795809477568e-05
141,1.161365071311593e-05
142,3.462184395175427e-06
143,9.173958824248984e-05
144,1.2328524462645873e-05
145,0.003116140404017642
146,0.0003396067659195978
147,0.0006911513773957267
148,0.0004400624893605709
149,0.0013831460964865983
150,1.9625984350568615e-05
151,6.788476093788631e-05
152,0.000461677169369068
153,0.0011490556207718328
154,0.00671024463372305
155,0.0035223434097133577
156,0.0036921201390214264
157,0.0018497062264941633
158,0.012737991444737418
159,0.005402087757829577
160,0.0032772096601547673
161,5.404865805758163e-05
162,1.8444552551954985e-09
163,0.0015702971577411518
164,0.002924625820014626
165,6.318528903648257e-06
166,9.286885688197799e-05
167,0.0017524491559015587
168,9.822542779147625e-10
169,0.0075870518339797854
170,0.005701187212252989
171,0.0018247822299599648
172,7.317896233871579e-06
173,0.8803259044652805
174,8.847564458847046e-09
