sector_id,delta_industry_output
1,1.3122063101036474
2,1.4040919237304479
3,0.03397141267214465
4,0.12692526806313253
5,0.07393113783291483
6,1.0779232109343866
7,14.581021254271036
8,0.7887835457950132
9,0.15216123444406549
10,0.7884167914889986
11,0.6527569667086937
12,4.482456149358768
13,0.6046138266829075
14,27.16838254558752
15,3.120850411010906
16,0.2706942877994152
17,0.2467939716152614
18,0.09055412340239855
19,0.2763696241163416
20,0.7330601192661561
21,1.1835693176835775
22,0.11626787554632756
23,0.1522077702829847
24,0.42345528151781764
25,0.07259266012988519
26,0.3268541286888649
27,0.1994988134210871
28,0.11692142737592803
29,0.15971207894108375
30,0.026076239850226557
31,0.19398398938210448
32,0.10628222177183488
33,0.2967914661858231
34,0.573404200564255
35,0.8460653711517807
36,0.5725856755161658
37,9.708865279098973
38,5.3449387744185515
39,0.12325395419611596
40,0.5603703659871826
41,1.2061550057551358
42,0.5487182014694554
43,0.9414215737197082
44,1.0398911418305943
45,0.337188805846381
46,0.45957963407272473
47,0.5435675274711684
48,0.25574129105734755
49,1.7672915357979946
50,1.409921532816952
51,0.4883959429716924
52,0.28555201015478815
53,0.22408326074946672
54,1.1851582086528651
55,0.05982987860988942
56,0.20756479638657765
57,0.44150026841816725
58,0.14509860581893008
59,0.19805670577625278
60,0.00694154762686594
61,0.6006753059336916
62,0.32592072820989415
63,0.011924284333645119
64,0.30306431252938637
65,0.060215999983483925
66,0.33689728241733974
67,0.3021143747828319
68,0.016062428359873593
69,0.03437255135941086
70,2.6944881217787042
71,0.11933600733755156
72,0.04275381227853359
73,0.019161691139743198
74,0.014497495016257744
75,0.07935191204887815
76,0.0016968757954600733
77,0.038806338954600506
78,0.006713300424962654
79,0.17478896527609322
80,9.485520580550656
81,0.19066313660005108
82,0.035429311072221026
83,0.03980132195283659
84,0.4756005408708006
85,0.8961419447150547
86,1.029173937960877
87,0.14129020456311991
88,2.1953314224956557
89,0.3340793584793573
90,2.279141356048058
91,1.0704620172036812
92,0.4083759549394017
93,0.9353117927676067
94,0.863692163315136
95,0.33563634494203143
96,0.039330211031483486
97,5.004944398999214
98,1.7782352140638977
99,2.3709317807806656
100,3.1469559327233583
101,4.412300157244317
102,0.2069620147231035
103,1.480875649373047
104,2.6279477134230547
105,5.001944605028257
106,0.14108700561337173
107,0.6701623374392511
108,0.46750812930986285
109,2.204873720125761
110,1.8422249603609089
111,5.928607472276781
112,0.5888007916219067
113,3.2906888850266114
114,2.972569401958026
115,0.11301633829134516
116,0.6232926344382577
117,0.03451596548984526
118,0.2697244817536557
119,0.741518997165258
120,2.6415581363253295
121,0.613374213782663
122,0.36396068165049655
123,3.2146348271053284
124,0.5968283042893745
125,0.30398422898724675
126,0.8763165339623811
127,2.604836344602518
128,0.5536575520527549
129,3.6175409175048117
130,0.006967081906623207
131,0.1887560348259285
132,0.23824447646620683
133,0.002571909804828465
134,4.675729724112898e-05
135,0.003690097655635327
136,0.00400828433339484
137,0.0020371824139147066
138,0.0011512955534271896
139,0.003224339430744294
140,0.02520232170354575
141,0.002874537982279435
142,0.00214673960726941
143,0.004296082712244242
144,0.00048793660243973136
145,0.1795789167008479
146,0.027590965320996474
147,0.12513509002747014
148,0.10216625362954801
149,0.3034925438987557
150,0.003790306560404133
151,0.011315216805087402
152,0.0037984205919201486
153,0.10900123379542492
154,0.6361480936175212
155,0.5304733601515181
156,0.5579482442117296
157,0.16300494273309596
158,0.3017529853641463
159,0.35115955399669474
160,0.36103019208530895
161,0.005195668796659447
162,0.0007522194646298885
163,0.2110473138782254
164,0.3409286978567252
165,0.0006480898446170613
166,0.004613812743627932
167,0.11681789241265506
168,1.5039404388517141e-07
169,1.1311681559309363
170,0.4902651082666125
171,0.16263568098656833
172,0.017322473344393075
173,185.67745769605972
174,0.00012650992721319199
