sector_id,delta_industry_output
1,0.05058477912098169
2,0.059869024029467255
3,0.0021250957224765443
4,0.008044818619964644
5,0.003872644229886646
6,0.05502075182812405
7,0.7589815492974594
8,0.023521978488133755
9,0.007797240756190149
10,0.040924282373453025
11,0.003522524581057951
12,0.2297819311497733
13,0.03387612495862413
14,1.5157238374285953
15,0.14620464108884335
16,0.00986922530864831
17,0.009400207549333572
18,0.0020531809714157134
19,0.0018510897643864155
20,0.023915642959764227
21,0.05146926690940745
22,0.005392900202423334
23,0.0012396284873830155
24,0.010690514478483237
25,0.0012460145080694929
26,0.008400165454077069
27,0.006372489417117322
28,0.004061502666445449
29,0.0009237681078957394
30,0.0007396183073069551
31,0.011371090899046976
32,0.004697391836089082
33,0.017825350259954575
34,0.02411859843414277
35,0.041902211582055315
36,0.02316516473365482
37,0.39644040050916374
38,0.2359992937417701
39,0.004598472150973976
40,0.013122006159392186
41,0.05605161126004532
42,0.02659692290762905
43,0.04331693942367565
44,0.04791816153738182
45,0.015335190579207847
46,0.02330205474572722
47,0.028489501972217113
48,0.010839472950465279
49,0.08962967379193287
50,0.06465987143747043
51,0.025060491396288853
52,0.01240078178307158
53,0.011648505387711339
54,0.053528363117948174
55,0.0029905143346695695
56,0.014982463319029193
57,0.02080554165877402
58,0.0011351942812325433
59,0.014233282498025801
60,6.59701699987636e-05
61,0.03275632916484028
62,0.012801057455362752
63,0.0005667354805609648
64,0.01632132559097954
65,0.003327427893964341
66,0.018297971728316043
67,0.014781805766688194
68,0.0010195249924436212
69,0.001410352204402443
70,0.10630232389667071
71,0.005044785590143874
72,0.0016880577659321716
73,0.0006225109682418406
74,0.00018238631673739292
75,0.002869283671316225
76,8.858653018251061e-06
77,0.0019162698445143178
78,0.00017676130119070876
79,0.002809813289786689
80,0.45105213252827525
81,0.004801167349796742
82,0.0024780594976618886
83,0.0028116804314777255
84,0.03219330892898142
85,0.027478419040562585
86,0.045113430358469486
87,0.0038977386502665468
88,0.10884027305291966
89,0.020232261216733605
90,0.11289747297996655
91,0.05706852496950887
92,0.024658141439431347
93,0.0529058332904242
94,0.04444607684854418
95,0.020855824172031134
96,0.00403430447113351
97,0.24783006694633514
98,0.1364324334426783
99,0.14999482478015125
100,0.15342018846422434
101,0.2642542441608384
102,0.01037294216803275
103,0.07310597831383348
104,0.15726089040981606
105,0.30419617681764066
106,0.0062629680905956775
107,0.03632199493586086
108,0.0513193613733165
109,0.09840102755697444
110,0.09994690204621293
111,0.31308481603628024
112,0.03840821526682703
113,0.20585311786271632
114,0.1917747544357553
115,0.005362398398574442
116,0.03923570361803286
117,0.002238247983768815
118,0.016015285589674022
119,0.044960344428545795
120,0.15334012755192816
121,0.03305490149068646
122,0.015029024845716776
123,0.17530739959329367
124,0.03170179360313341
125,0.014946072384191211
126,0.040921065461589023
127,0.1678882695559878
128,0.026951489722705446
129,0.1938643964676885
130,0.00030824969871900976
131,0.006239606504095718
132,0.013046723150182515
133,9.282189421355724e-05
134,8.326023817062378e-07
135,0.00023072570911608636
136,0.00021242391085252166
137,7.829317473806441e-05
138,2.8716560336761177e-05
139,6.009951903251931e-05
140,0.000485952477902174
141,0.0002224252966698259
142,5.0143491534981877e-05
143,0.00015321950195357203
144,3.168045077472925e-05
145,0.0035660235953400843
146,0.0011292817871435545
147,0.006585690403881017
148,0.0057874174090102315
149,0.019104476996290032
150,0.000530940480530262
151,0.0013137669157003984
152,0.0008014996419660747
153,0.016989141135127284
154,0.026499115396291018
155,0.026198307401500642
156,0.02901253750314936
157,0.007073478191159666
158,0.012993700322113
159,0.016037837565818336
160,0.016531622506590793
161,0.0006358812242979184
162,7.160489985835738e-05
163,0.010121361712663202
164,0.03540823396178894
165,2.4968438083305955e-05
166,0.0005778069607913494
167,0.005039570867666043
168,4.76324166811537e-05
169,0.054075624095276
170,0.024344107761862688
171,0.006473101442679763
172,0.00032590131741017103
173,9.720035300590098
174,4.423782229423523e-09
