sector_id,delta_commodity_output
1,1.3239465337828733
2,1.3238834065559786
3,0.03712029486177926
4,0.154675508816581
5,0.07023024125555821
6,1.2181930501719762
7,12.139771060843486
8,0.6805774773856683
9,0.17060666739052976
10,0.7449315505982668
11,0.5887562024145154
12,2.2073785178363323
13,0.7297071921930183
14,208.38199190834712
15,3.45820802426897
16,0.2844114510662621
17,0.2667952790216077
18,0.11507022938894806
19,0.3338005769473966
20,0.7301311083137989
21,1.2132954547996633
22,0.11354100074822782
23,0.20990940669435076
24,0.4378256483905716
25,0.0694151926873019
26,0.2386848906025989
27,0.16239950868839514
28,0.1404384788693278
29,0.2669437984441174
30,0.09950749977815576
31,0.20340663114620838
32,0.09003080785259954
33,0.22011674689565552
34,0.6339415257389192
35,0.7645083508978132
36,0.5047744838811923
37,9.440557959722355
38,5.767536447849125
39,0.07500616769539192
40,0.5187796575628454
41,1.1673397665435914
42,0.5238525468594162
43,0.9451725291874027
44,1.1052219689299818
45,0.15681327889797103
46,0.3919796527479775
47,0.5253658205911051
48,0.23882778657207382
49,1.3716365421423689
50,1.1945469729689648
51,0.48696854733134387
52,0.1957158934128529
53,0.16870339768502163
54,1.1528488615876995
55,0.060978798330324935
56,0.156319480494858
57,0.4245440069644246
58,0.1468292388090049
59,0.20388944636943052
60,0.011266708742823539
61,0.5682539340050425
62,0.30768787616398185
63,0.016850380572577706
64,0.28289867710009275
65,0.06511480055269203
66,0.3450919378810795
67,0.3097644260706147
68,0.012676783837378025
69,0.03971072018612176
70,2.55836058294517
71,0.08214187668636441
72,0.034599338830958004
73,0.010045665057987208
74,0.01400702192040626
75,0.08201851385092596
76,0.0006494879089586902
77,0.017743631135090254
78,0.001329545541011612
79,0.22407012547773775
80,9.100507081719115
81,0.03386108513223007
82,0.009291051072068512
83,0.010258631082251668
84,0.38344167510513216
85,0.7657643993734382
86,1.0921451162867015
87,0.15289875169401057
88,1.9169313092133962
89,0.3619618829980027
90,2.3808948083678843
91,1.2653826576424763
92,0.4599731467460515
93,0.9906188260210911
94,0.41035014734370634
95,0.3514467274362687
96,0.03528588977860636
97,4.937046303297393
98,2.524368883081479
99,1.2180428623687476
100,2.788206670084037
101,4.599371876567602
102,0.21131847586366348
103,1.427285792073235
104,2.926338473916985
105,5.503558870637789
106,0.3328941144281998
107,0.8379057278216351
108,0.5303527733194642
109,2.2291035393136553
110,2.0470534504565876
111,6.13288832816761
112,0.6262668485869654
113,3.576077929115854
114,2.55039384792326
115,0.18235482333693653
116,1.9342166344285943
117,0.03245102276196121
118,0.23679380714020226
119,0.7614771404623752
120,2.520838128286414
121,0.3708583568004542
122,0.39677620611473685
123,3.0972356989514083
124,0.6768226379354019
125,0.27552609341364587
126,0.8285034773216466
127,2.4808902384829707
128,0.47529944749112474
129,3.8309523549542064
130,0.0
131,0.1549142357253004
132,0.26034332501876634
133,0.0005046605365350842
134,0.0
135,9.409467747900635e-05
136,0.001008647377602756
137,0.0007183491761679761
138,0.0
139,0.0027755823903135024
140,3.762601409107447e-05
141,0.003053811116842553
142,2.7247413527220488e-05
143,0.0
144,0.0
145,0.2305416522503947
146,0.044855472377093975
147,0.10505298247881001
148,0.07656425168534042
149,0.2836644667186192
150,0.0
151,0.0005886943836230785
152,0.018885144963860512
153,0.08953071254654787
154,0.6858133843634278
155,0.5454255297081545
156,0.7248657715972513
157,0.19580532104009762
158,0.8238582543708617
159,0.5780787862895522
160,0.7533860614639707
161,0.009574039198923856
162,0.0
163,0.2104428903439839
164,0.36613447524723597
165,0.0
166,0.0007774978657835163
167,0.10959356819512323
168,0.0
169,0.020356961293146014
170,0.517957322197617
171,0.0
172,0.0
173,0.9638303632382303
174,0.0
175,2.8073560342600103
176,0.7400335207930766
