sector_id,delta_industry_output
1,0.9709676240454428
2,0.9457238789764233
3,0.025388514115547878
4,0.12162077651009895
5,0.04654435865722917
6,0.8497723014261283
7,12.92563541571144
8,0.4428426059530466
9,0.10733694995360565
10,0.685862423175422
11,0.07956253025622573
12,4.032069840584882
13,0.6315285674791085
14,24.963974868263904
15,2.375064737163484
16,0.13586881089577219
17,0.1686156388168456
18,0.040114579558576224
19,0.09783715889352607
20,0.40262333139253315
21,0.715666974283522
22,0.08000816568528535
23,0.01901648045895854
24,0.1870319170120638
25,0.01377161881828215
26,2.1744336514675524
27,0.08818405856800382
28,0.023958562287589302
29,0.05249248448490107
30,0.014965934213250875
31,0.21456386033969466
32,0.07796686502842931
33,0.2576733104433515
34,0.36110496711626183
35,0.6760044779221062
36,0.3399749769596383
37,6.291399548645131
38,4.057634627330117
39,0.0752394029404968
40,0.17183164149173535
41,0.8278256654157303
42,0.40019283898436697
43,0.6560777137347031
44,0.8827668690937571
45,0.263250010451884
46,0.34948596847971203
47,0.44197735646594083
48,0.1727709315964603
49,1.1678470522310818
50,0.901105894081411
51,0.3980171762959799
52,0.14853867759302375
53,0.15746290117385797
54,0.7883635928737931
55,0.049426024615968345
56,0.1904580702794192
57,0.3513180041263695
58,0.06400136922457023
59,0.19779143064079108
60,0.0025321719631392625
61,0.5619574021548033
62,0.21658759942511097
63,0.007924538320594365
64,0.28167754343485285
65,0.005303693920723163
66,0.29805173925706185
67,0.22043579204910202
68,0.01645761908730492
69,0.017536584055051208
70,1.8047218961874023
71,0.1072620729682967
72,0.0015902404193184339
73,0.011841328152513597
74,0.0036691885470645502
75,0.041369282465893775
76,0.00022319993058772525
77,0.03429105700342916
78,0.0033366411180395517
79,0.028980291688640136
80,7.131892904639244
81,0.1013907979358919
82,0.04393581015756354
83,0.048985093511873856
84,0.5603885494638234
85,0.46362989564659074
86,0.7663657584198518
87,0.05967739196057664
88,1.731873561278917
89,0.5027875602536369
90,1.6998770463687833
91,1.022534919786267
92,0.33709307937533595
93,0.7790389956790023
94,0.782397176255472
95,0.2991215640504379
96,0.06033446721630753
97,3.2803450719220564
98,2.628812603885308
99,2.764873093692586
100,2.3985049570910633
101,5.721387558965944
102,0.27831510672695003
103,1.2234130131546408
104,3.537702673347667
105,5.626860559452325
106,0.1459368287178222
107,0.6351468787179329
108,1.0571640768903308
109,1.756094663462136
110,1.7486514444462955
111,5.807174669462256
112,0.7342110469689942
113,3.637129881652072
114,3.542276999389287
115,0.1508220958057791
116,0.7258961098850705
117,0.03496667772560613
118,0.32717570682871155
119,0.8346110044221859
120,2.8471021784935147
121,0.6697496475389926
122,0.2626306669662881
123,2.709103444358334
124,0.510448698696564
125,0.3628994865139248
126,0.6042613215104211
127,2.8150170834269375
128,0.551509460186935
129,2.983313843564247
130,0.0065556553527130745
131,0.08960555758676492
132,0.4209548020589864
133,0.0009728289442136884
134,3.103449125774205e-05
135,0.004757164686452597
136,0.002338908874662593
137,0.0014534061047015712
138,0.0011384837125660852
139,0.0020442718669073656
140,0.017320122569799423
141,0.00508924454334192
142,0.0014009232254466042
143,0.0072117955423891544
144,0.0006132972266641445
145,0.1128637345682364
146,0.025088529404456494
147,0.13813464658596786
148,0.13669658789876848
149,0.27243959873885615
150,0.0020472597316256724
151,0.021270817138429265
152,0.015682558761909604
153,0.24357697428786196
154,0.5367100005969405
155,0.5256707954104058
156,0.5429127229144797
157,0.15425641191541217
158,0.1833266625617398
159,0.25387104710534913
160,0.28008679106642376
161,0.021074941294500604
162,0.0009478752181166783
163,0.14841542125941487
164,0.9105623805953655
165,0.00039473670767620206
166,0.012964540816028602
167,0.1160419880761765
168,0.0003512951334414538
169,0.813856755848974
170,0.3400288532357081
171,0.1334851263090968
172,0.009786392154637724
173,168.12148397183046
174,7.264316082000732e-08
